Date,Address,Land Area,Price per m2,Price Total,Subdistrict,Regency
2023-12-31,"Banjaranyar, Tabanan",100.0,1970000.0,197000000.0,Banjaranyar,Tabanan
2023-12-31,"Sanur, Denpasar",1950.0,6500000.0,12675000000.0,Sanur,Denpasar
2023-12-31,"Kesiman, Denpasar",150.0,7250000.0,1087500000.0,Kesiman,Denpasar
2024-04-29,"Nusa Dua, Badung",1200.0,5500000.0,6600000000.0,Nusa Dua,Badung
2023-12-31,"Denpasar Selatan, Denpasar",300.0,6333333.333333333,1900000000.0,Denpasar Selatan,Denpasar
2023-12-31,"Denpasar Selatan, Denpasar",198.0,3282828.282828283,650000000.0,Denpasar Selatan,Denpasar
2023-12-31,"Denpasar Selatan, Denpasar",190.0,8421052.631578946,1600000000.0,Denpasar Selatan,Denpasar
2023-12-31,"Nusa Dua, Badung",1885.0,6100795.755968169,11500000000.0,Nusa Dua,Badung
2024-02-29,"Sanur, Denpasar",1668.0,6000000.0,10008000000.0,Sanur,Denpasar
2024-02-29,"Nusa Dua, Badung",1885.0,6100795.755968169,11500000000.0,Nusa Dua,Badung
2023-12-31,"Sanur, Denpasar",135.0,6000000.0,810000000.0,Sanur,Denpasar
2023-12-31,"Kediri, Tabanan",1000.0,2000000.0,2000000000.0,Kediri,Tabanan
2023-12-31,"Nusa Dua, Badung",100.0,8750000.0,875000000.0,Nusa Dua,Badung
2023-12-31,"Denpasar Timur, Denpasar",250.0,2400000.0,600000000.0,Denpasar Timur,Denpasar
2023-12-31,"Pererenan, Badung",1000.0,13500000.0,13500000000.0,Pererenan,Badung
2024-01-30,"Munggu, Badung",3490.0,5000000.0,17450000000.0,Munggu,Badung
2024-01-30,"Umalas, Badung",800.0,16000000.0,12800000000.0,Umalas,Badung
2023-12-31,"Ketewel, Gianyar",5300.0,5000000.0,26500000000.0,Ketewel,Gianyar
2023-12-31,"Jimbaran, Badung",310.0,11290322.58064516,3500000000.0,Jimbaran,Badung
2023-12-31,"Sidakarya, Denpasar",316.0,5500000.0,1738000000.0,Sidakarya,Denpasar
2023-12-31,"Denpasar Barat, Denpasar",300.0,16666666.666666666,5000000000.0,Denpasar Barat,Denpasar
2023-12-31,"Gianyar, Gianyar",114.0,2412280.701754386,275000000.0,Gianyar,Gianyar
2023-12-31,"Kutuh, Bangli",1000.0,5750000.0,5750000000.0,Kutuh,Bangli
2023-12-31,"Ungasan, Badung",1000.0,3750000.0,3750000000.0,Ungasan,Badung
2023-12-31,"Denpasar Barat, Denpasar",200.0,6000000.0,1200000000.0,Denpasar Barat,Denpasar
2023-12-31,"Ungasan, Badung",3000.0,4500000.0,13500000000.0,Ungasan,Badung
2023-12-31,"Uluwatu, Badung",2655.0,3500000.0,9292500000.0,Uluwatu,Badung
2023-12-31,"Denpasar Barat, Denpasar",200.0,7500000.0,1500000000.0,Denpasar Barat,Denpasar
2023-12-31,"Jimbaran, Badung",184.0,5000000.0,920000000.0,Jimbaran,Badung
2023-12-31,"Ungasan, Badung",100.0,4000000.0,400000000.0,Ungasan,Badung
2023-12-31,"Gianyar, Gianyar",110.0,3570000.0,392700000.0,Gianyar,Gianyar
2023-12-31,"Gianyar, Gianyar",2310.0,2000000.0,4620000000.0,Gianyar,Gianyar
2023-12-31,"Bedugul, Tabanan",2460.0,1500000.0,3690000000.0,Bedugul,Tabanan
2023-12-31,"Denpasar Barat, Denpasar",100.0,3500000.0,350000000.0,Denpasar Barat,Denpasar
2023-12-31,"Gianyar, Gianyar",400.0,8975000.0,3590000000.0,Gianyar,Gianyar
2023-12-31,"Mengwi, Badung",700.0,6000000.0,4200000000.0,Mengwi,Badung
2023-12-31,"Mengwi, Badung",142.0,3500000.0,497000000.0,Mengwi,Badung
2023-12-31,"Gianyar, Gianyar",220.0,3500000.0,770000000.0,Gianyar,Gianyar
2023-12-31,"Kediri, Tabanan",191.0,2094240.837696335,400000000.0,Kediri,Tabanan
2023-12-31,"Singaraja, Buleleng",5300.0,2500000.0,13250000000.0,Singaraja,Buleleng
2023-12-31,"Kutuh, Bangli",3000.0,5000000.0,15000000000.0,Kutuh,Bangli
2023-12-31,"Sukawati, Gianyar",132.0,4490000.0,592680000.0,Sukawati,Gianyar
2023-12-31,"Kuta, Badung",200.0,4250000.0,850000000.0,Kuta,Badung
2023-12-31,"Mengwi, Badung",100.0,3900000.0,390000000.0,Mengwi,Badung
2023-12-31,"Ketewel, Gianyar",2610.0,6500000.0,16965000000.0,Ketewel,Gianyar
2024-01-30,"Denpasar Utara, Denpasar",800.0,3000000.0,2400000000.0,Denpasar Utara,Denpasar
2023-12-31,"Ungasan, Badung",200.0,3000000.0,600000000.0,Ungasan,Badung
2023-12-31,"Kesiman, Denpasar",643.0,5750000.0,3697250000.0,Kesiman,Denpasar
2023-12-31,"Peguyangan, Denpasar",153.0,3750000.0,573750000.0,Peguyangan,Denpasar
2023-12-31,"Jimbaran, Badung",5900.0,4750000.0,28025000000.0,Jimbaran,Badung
2023-12-31,"Pecatu, Badung",385.0,3950000.0,1520750000.0,Pecatu,Badung
2023-12-31,"Canggu, Badung",2980.0,7986577.181208054,23800000000.0,Canggu,Badung
2023-12-31,"Ubud, Gianyar",2455.0,3500000.0,8592500000.0,Ubud,Gianyar
2023-12-31,"Jimbaran, Badung",1687.0,9958506.22406639,16800000000.0,Jimbaran,Badung
2023-12-31,"Ungasan, Badung",500.0,2500000.0,1250000000.0,Ungasan,Badung
2023-12-31,"Ungasan, Badung",2000.0,2600000.0,5200000000.0,Ungasan,Badung
2023-12-31,"Ubud, Gianyar",480.0,3750000.0,1800000000.0,Ubud,Gianyar
2023-12-31,"Jimbaran, Badung",197.0,11000000.0,2167000000.0,Jimbaran,Badung
2023-12-31,"Nyitdah, Tabanan",100.0,2500000.0,250000000.0,Nyitdah,Tabanan
2023-12-31,"Tibubiyu, Tabanan",700.0,2285714.285714286,1600000000.0,Tibubiyu,Tabanan
2023-12-31,"Blahbatuh, Gianyar",100.0,2750000.0,275000000.0,Blahbatuh,Gianyar
2023-12-31,"Uluwatu, Badung",700.0,3750000.0,2625000000.0,Uluwatu,Badung
2023-12-31,"Padangsambian , Denpasar",600.0,7500000.0,4500000000.0,Padangsambian,Denpasar
2023-12-31,"Jimbaran, Badung",1380.0,5000000.0,6900000000.0,Jimbaran,Badung
2023-12-31,"Kediri, Tabanan",100.0,2650000.0,265000000.0,Kediri,Tabanan
2024-04-29,"Padangsambian Kelod, Denpasar",600.0,7500000.0,4500000000.0,Padangsambian Kelod,Denpasar
2023-12-31,"Angantaka, Badung",850.0,7247058.823529412,6160000000.0,Angantaka,Badung
2023-12-31,"Kediri, Tabanan",200.0,5800000.0,1160000000.0,Kediri,Tabanan
2023-12-31,"Kerobokan, Badung",200.0,10000000.0,2000000000.0,Kerobokan,Badung
2023-12-31,"Goa Gong, Badung",910.0,3494505.4945054944,3180000000.0,Goa Gong,Badung
2023-12-31,"Kuta, Badung",500.0,12000000.0,6000000000.0,Kuta,Badung
2023-12-31,"Kediri, Tabanan",505.0,3500000.0,1767500000.0,Kediri,Tabanan
2023-12-31,"Ungasan, Badung",400.0,4350000.0,1740000000.0,Ungasan,Badung
2023-12-31,"Sibang Kaja, Badung",345.0,2500000.0,862500000.0,Sibang Kaja,Badung
2023-12-31,"Nusa Dua, Badung",750.0,5500000.0,4125000000.0,Nusa Dua,Badung
2023-12-31,"Kemenuh, Gianyar",1780.0,3797752.808988764,6760000000.0,Kemenuh,Gianyar
2023-12-31,"Klungkung, Nusa Lembongan",800.0,6000000.0,4800000000.0,Nusa Lembongan,Klungkung
2023-12-31,"Selemadeg, Tabanan",400.0,2850000.0,1140000000.0,Selemadeg,Tabanan
2023-12-31,"Jimbaran, Badung",5202.0,3500000.0,18207000000.0,Jimbaran,Badung
2024-02-29,"Pererenan, Badung",511.0,17500000.0,8942500000.0,Pererenan,Badung
2024-02-29,"Tibubeneng, Badung",195.0,11000000.0,2145000000.0,Tibubeneng,Badung
2023-12-31,"Kelating, Tabanan",2500.0,2500000.0,6250000000.0,Kelating,Tabanan
2023-12-31,"Pejeng, Gianyar",275.0,2500000.0,687500000.0,Pejeng,Gianyar
2023-12-31,"Pejeng, Gianyar",1000.0,1950000.0,1950000000.0,Pejeng,Gianyar
2023-12-31,"Buruan, Gianyar",778.0,1491002.5706940873,1160000000.0,Buruan,Gianyar
2023-12-31,"Ungasan, Badung",700.0,7500000.0,5250000000.0,Ungasan,Badung
2023-12-31,"Munggu, Badung",400.0,17000000.0,6800000000.0,Munggu,Badung
2023-12-31,"Mas, Gianyar",4200.0,3000000.0,12600000000.0,Mas,Gianyar
2024-02-29,"Pererenan, Badung",2600.0,11538461.538461538,30000000000.0,Pererenan,Badung
2024-02-29,"Kaba kaba, Tabanan",2800.0,2750000.0,7700000000.0,Kaba kaba,Tabanan
2023-12-31,"Seminyak, Badung",122.0,13934426.229508197,1700000000.0,Seminyak,Badung
2024-02-29,"Canggu, Badung",400.0,9500000.0,3800000000.0,Canggu,Badung
2023-12-31,"Kelating, Tabanan",2500.0,2500000.0,6250000000.0,Kelating,Tabanan
2023-12-31,"Nusa Dua, Badung",112.0,6250000.0,700000000.0,Nusa Dua,Badung
2023-12-31,"Denpasar Timur, Denpasar",3400.0,6000000.0,20400000000.0,Denpasar Timur,Denpasar
2023-12-31,"Ungasan, Badung",2000.0,3150000.0,6300000000.0,Ungasan,Badung
2023-12-31,"Jimbaran, Badung",140.0,5714285.714285715,800000000.0,Jimbaran,Badung
2023-12-31,"Ungasan, Badung",200.0,3875000.0,775000000.0,Ungasan,Badung
2023-12-31,"Goa Gong, Badung",5000.0,3750000.0,18750000000.0,Goa Gong,Badung
2023-12-31,"Kintamani, Bangli",1500.0,1750000.0,2625000000.0,Kintamani,Bangli
2023-12-31,"Ungasan, Badung",790.0,8500000.0,6715000000.0,Ungasan,Badung
2023-12-31,"Kesiman, Denpasar",643.0,5750000.0,3697250000.0,Kesiman,Denpasar
2023-12-31,"Ungasan, Badung",3000.0,4500000.0,13500000000.0,Ungasan,Badung
2023-12-31,"Benoa, Badung",2000.0,3500000.0,7000000000.0,Benoa,Badung
2023-12-31,"Mas, Gianyar",801.0,5250000.0,4205250000.0,Mas,Gianyar
2023-12-31,"Mas, Gianyar",591.0,5500000.0,3250500000.0,Mas,Gianyar
2023-12-31,"Kesiman, Denpasar",643.0,5750000.0,3697250000.0,Kesiman,Denpasar
2023-12-31,"Unggahan, Buleleng",420.0,3571428.5714285714,1500000000.0,Unggahan,Buleleng
2023-12-31,"Pupuansawah, Tabanan",175.0,10000000.0,1750000000.0,Pupuansawah,Tabanan
2023-12-31,"Sempidi, Badung",600.0,3250000.0,1950000000.0,Sempidi,Badung
2023-12-31,"Sempidi, Badung",185.0,16216216.216216216,3000000000.0,Sempidi,Badung
2023-12-31,"Ungasan, Badung",100.0,6000000.0,600000000.0,Ungasan,Badung
2023-12-31,"Jimbaran, Badung",117.0,4273504.273504274,500000000.0,Jimbaran,Badung
2023-12-31,"Kesiman, Denpasar",643.0,5750000.0,3697250000.0,Kesiman,Denpasar
2023-12-31,"Kesiman, Denpasar",130.0,7250000.0,942500000.0,Kesiman,Denpasar
2024-02-29,"Seminyak, Badung",200.0,17000000.0,3400000000.0,Seminyak,Badung
2023-12-31,"Nusa Penida, Semarapura",200.0,900000.0,180000000.0,Nusa Penida,Klungkung
2023-12-31,"Denpasar Timur, Denpasar",130.0,7246153.846153846,942000000.0,Denpasar Timur,Denpasar
2023-12-31,"Canggu, Badung",1220.0,16000000.0,19520000000.0,Canggu,Badung
2023-12-31,"Munggu, Badung",3490.0,5014326.64756447,17500000000.0,Munggu,Badung
2023-12-31,"Cemagi, Badung",2900.0,4482758.620689655,13000000000.0,Cemagi,Badung
2023-12-31,"Kuta, Badung",200.0,15000000.0,3000000000.0,Kuta,Badung
2024-02-29,"Kelating, Tabanan",2500.0,2500000.0,6250000000.0,Kelating,Tabanan
2023-12-31,"Kerobokan, Badung",500.0,12500000.0,6250000000.0,Kerobokan,Badung
2023-12-31,"Jimbaran, Badung",200.0,4000000.0,800000000.0,Jimbaran,Badung
2023-12-31,"Mahendradata, Denpasar",1760.0,7500000.0,13200000000.0,Mahendradata,Denpasar
2023-12-31,"Umalas, Badung",1910.0,8500000.0,16235000000.0,Umalas,Badung
2023-12-31,"Renon, Denpasar",300.0,7750000.0,2325000000.0,Renon,Denpasar
2023-12-31,"Cemagi, Badung",2900.0,4500000.0,13050000000.0,Cemagi,Badung
2023-12-31,"Umalas, Badung",800.0,16000000.0,12800000000.0,Umalas,Badung
2023-12-31,"Denpasar Barat, Denpasar",300.0,8333333.333333333,2500000000.0,Denpasar Barat,Denpasar
2023-12-31,"Nusa Penida, Semarapura",561.0,2245989.304812834,1260000000.0,Nusa Penida,Klungkung
2023-12-31,"Cemagi, Badung",1005.0,12000000.0,12060000000.0,Cemagi,Badung
2023-12-31,"Nusa Penida, Semarapura",400.0,2250000.0,900000000.0,Nusa Penida,Klungkung
2023-12-31,"Nusa Penida, Semarapura",384.0,1500000.0,576000000.0,Nusa Penida,Klungkung
2023-12-31,"Jimbaran, Badung",1200.0,17500000.0,21000000000.0,Jimbaran,Badung
2023-12-31,"Ungasan, Badung",790.0,7900000.0,6241000000.0,Ungasan,Badung
2023-12-31,"Sanur, Denpasar",2770.0,6137184.115523466,17000000000.0,Sanur,Denpasar
2023-12-31,"Mengwi, Badung",3490.0,5000000.0,17450000000.0,Mengwi,Badung
2023-12-31,"Jimbaran, Badung",492.0,9146341.463414634,4500000000.0,Jimbaran,Badung
2023-12-31,"Jimbaran, Badung",720.0,7500000.0,5400000000.0,Jimbaran,Badung
2023-12-31,"Jimbaran, Badung",334.0,7500000.0,2505000000.0,Jimbaran,Badung
2023-12-31,"Sanur, Denpasar",732.0,18442622.95081967,13500000000.0,Sanur,Denpasar
2023-12-31,"Kerobokan, Badung",800.0,16000000.0,12800000000.0,Kerobokan,Badung
2023-12-31,"Sukawati, Gianyar",500.0,2250000.0,1125000000.0,Sukawati,Gianyar
2023-12-31,"Ubud, Gianyar",210.0,3000000.0,630000000.0,Ubud,Gianyar
2023-12-31,"Jimbaran, Badung",100.0,3000000.0,300000000.0,Jimbaran,Badung
2023-12-31,"Umalas, Badung",3000.0,7000000.0,21000000000.0,Umalas,Badung
2023-12-31,"Munggu, Badung",3490.0,5000000.0,17450000000.0,Munggu,Badung
2023-12-31,"Ubud, Gianyar",3500.0,3000000.0,10500000000.0,Ubud,Gianyar
2024-03-30,"Mengwi, Badung",3490.0,5000000.0,17450000000.0,Mengwi,Badung
2023-12-31,"Ungasan, Badung",2000.0,5900000.0,11800000000.0,Ungasan,Badung
2023-12-31,"Ungasan, Badung",5000.0,3000000.0,15000000000.0,Ungasan,Badung
2024-04-29,"Dalung, Badung",250.0,4000000.0,1000000000.0,Dalung,Badung
2023-12-31,"Canggu, Badung",200.0,4250000.0,850000000.0,Canggu,Badung
2023-12-31,"Nusa Dua, Badung",300.0,5500000.0,1650000000.0,Nusa Dua,Badung
2023-12-31,"Canggu, Badung",1350.0,9481481.481481481,12800000000.0,Canggu,Badung
2023-12-31,"Munggu, Badung",1300.0,5250000.0,6825000000.0,Munggu,Badung
2023-12-31,"Canggu, Badung",425.0,18117647.05882353,7700000000.0,Canggu,Badung
2024-04-29,"Buwit, Tabanan",2800.0,2900000.0,8120000000.0,Buwit,Tabanan
2023-12-31,"Kuta Selatan, Badung",5500.0,3490909.090909091,19200000000.0,Kuta Selatan,Badung
2023-12-31,"Kesiman, Denpasar",643.0,5750000.0,3697250000.0,Kesiman,Denpasar
2023-12-31,"Canggu, Badung",500.0,5500000.0,2750000000.0,Canggu,Badung
2023-12-31,"Kerobokan, Badung",500.0,8500000.0,4250000000.0,Kerobokan,Badung
2023-12-31,"Benoa, Badung",336.0,2950000.0,991200000.0,Benoa,Badung
2023-12-31,"Balangan, Badung",790.0,8500000.0,6715000000.0,Balangan,Badung
2023-12-31,"Dalung, Badung",400.0,3000000.0,1200000000.0,Dalung,Badung
2023-12-31,"Mengwi, Badung",130.0,2100000.0,273000000.0,Mengwi,Badung
2023-12-31,"Mengwi, Badung",240.0,2200000.0,528000000.0,Mengwi,Badung
2023-12-31,"Sidakarya, Denpasar",250.0,5250000.0,1312500000.0,Sidakarya,Denpasar
2023-12-31,"Angantaka, Badung",4502.0,4486894.713460684,20200000000.0,Angantaka,Badung
2023-12-31,"Sanur, Denpasar",200.0,6750000.0,1350000000.0,Sanur,Denpasar
2023-12-31,"Umalas, Badung",2000.0,15000000.0,30000000000.0,Umalas,Badung
2023-12-31,"Klungkung, Nusa Lembongan",5300.0,1000000.0,5300000000.0,Nusa Lembongan,Klungkung
2023-12-31,"Klungkung, Nusa Lembongan",5300.0,1000000.0,5300000000.0,Nusa Lembongan,Klungkung
2023-12-31,"Panjer, Denpasar",400.0,5750000.0,2300000000.0,Panjer,Denpasar
2023-12-31,"Pererenan, Badung",1418.0,4358251.057827926,6180000000.0,Pererenan,Badung
2023-12-31,"Umalas, Badung",600.0,6250000.0,3750000000.0,Umalas,Badung
2023-12-31,"Ubud, Gianyar",2455.0,3938900.2036659876,9670000000.0,Ubud,Gianyar
2023-12-31,"Renon, Denpasar",300.0,7750000.0,2325000000.0,Renon,Denpasar
2023-12-31,"Ubud, Gianyar",625.0,6250000.0,3906250000.0,Ubud,Gianyar
2023-12-31,"Nusa Dua, Badung",355.0,6619718.309859155,2350000000.0,Nusa Dua,Badung
2023-12-31,"Renon, Denpasar",960.0,6500000.0,6240000000.0,Renon,Denpasar
2023-12-31,"Sanur, Denpasar",567.0,17636684.30335097,10000000000.0,Sanur,Denpasar
2023-12-31,"Ubud, Gianyar",900.0,2744444.4444444445,2470000000.0,Ubud,Gianyar
2023-12-31,"Denpasar Timur, Denpasar",270.0,5000000.0,1350000000.0,Denpasar Timur,Denpasar
2024-03-30,"Canggu, Badung",1950.0,8000000.0,15600000000.0,Canggu,Badung
2023-12-31,"Gatot Subroto, Denpasar",300.0,9000000.0,2700000000.0,Gatot Subroto,Denpasar
2023-12-31,"Cemagi, Badung",1000.0,13200000.0,13200000000.0,Cemagi,Badung
2023-12-31,"Renon, Denpasar",960.0,6500000.0,6240000000.0,Renon,Denpasar
2023-12-31,"Padanggalak, Denpasar",1510.0,7750000.0,11702500000.0,Padanggalak,Denpasar
2023-12-31,"Jimbaran, Badung",100.0,3500000.0,350000000.0,Jimbaran,Badung
2023-12-31,"Belalang, Tabanan",165.0,4745454.545454546,783000000.0,Belalang,Tabanan
2023-12-31,"Kerobokan, Badung",340.0,8000000.0,2720000000.0,Kerobokan,Badung
2023-12-31,"Sanur Kaja, Denpasar",500.0,13000000.0,6500000000.0,Sanur Kaja,Denpasar
2023-12-31,"Cepaka, Tabanan",155.0,7483870.9677419355,1160000000.0,Cepaka,Tabanan
2023-12-31,"Pemecutan Kaja, Denpasar",192.0,7500000.0,1440000000.0,Pemecutan Kaja,Denpasar
2023-12-31,"Sanur, Denpasar",594.0,9500000.0,5643000000.0,Sanur,Denpasar
2023-12-31,"Sidakarya, Denpasar",115.0,6086956.521739131,700000000.0,Sidakarya,Denpasar
2023-12-31,"Pererenan, Badung",1300.0,5250000.0,6825000000.0,Pererenan,Badung
2023-12-31,"Ubud, Gianyar",2455.0,3500000.0,8592500000.0,Ubud,Gianyar
2023-12-31,"Kuta, Badung",1578.0,5640050.697084918,8900000000.0,Kuta,Badung
2023-12-31,"Gubug, Tabanan",400.0,2000000.0,800000000.0,Gubug,Tabanan
2023-12-31,"Kediri, Tabanan",200.0,2900000.0,580000000.0,Kediri,Tabanan
2023-12-31,"Singapadu, Gianyar",1690.0,3000000.0,5070000000.0,Singapadu,Gianyar
2024-01-30,"Kerobokan Kelod, Badung",500.0,8500000.0,4250000000.0,Kerobokan Kelod,Badung
2023-12-31,"Pecatu, Badung",300.0,3500000.0,1050000000.0,Pecatu,Badung
2023-12-31,"Kuta Selatan, Badung",699.0,6723891.273247496,4700000000.0,Kuta Selatan,Badung
2023-12-31,"Kuta Selatan, Badung",1250.0,3760000.0,4700000000.0,Kuta Selatan,Badung
2023-12-31,"Kuta Selatan, Badung",1250.0,6800000.0,8500000000.0,Kuta Selatan,Badung
2023-12-31,"Sukawati, Gianyar",2576.0,2500000.0,6440000000.0,Sukawati,Gianyar
2023-12-31,"Ubud, Gianyar",200.0,3500000.0,700000000.0,Ubud,Gianyar
2023-12-31,"Ubud, Gianyar",300.0,4000000.0,1200000000.0,Ubud,Gianyar
2023-12-31,"Ubud, Gianyar",200.0,4000000.0,800000000.0,Ubud,Gianyar
2023-12-31,"Ubud, Gianyar",300.0,4250000.0,1275000000.0,Ubud,Gianyar
2023-12-31,"Ungasan, Badung",500.0,12000000.0,6000000000.0,Ungasan,Badung
2023-12-31,"Penebel, Tabanan",6760.0,710059.1715976332,4800000000.0,Penebel,Tabanan
2023-12-31,"Beraban, Tabanan",2000.0,6000000.0,12000000000.0,Beraban,Tabanan
2023-12-31,"Ungasan, Badung",2278.0,4250000.0,9681500000.0,Ungasan,Badung
2023-12-31,"Pecatu, Badung",1035.0,5000000.0,5175000000.0,Pecatu,Badung
2023-12-31,"Sesetan, Denpasar",145.0,6000000.0,870000000.0,Sesetan,Denpasar
2023-12-31,"Kesiman, Denpasar",100.0,6550000.0,655000000.0,Kesiman,Denpasar
2023-12-31,"Pererenan, Badung",1375.0,13963636.363636363,19200000000.0,Pererenan,Badung
2023-12-31,"Sumerta Kelod, Denpasar",116.0,15431034.48275862,1790000000.0,Sumerta Kelod,Denpasar
2023-12-31,"Kesiman, Denpasar",200.0,6000000.0,1200000000.0,Kesiman,Denpasar
2023-12-31,"Denpasar Barat, Denpasar",800.0,6750000.0,5400000000.0,Denpasar Barat,Denpasar
2023-12-31,"Ubud, Gianyar",710.0,8492957.746478872,6030000000.0,Ubud,Gianyar
2023-12-31,"Pererenan, Badung",1000.0,8000000.0,8000000000.0,Pererenan,Badung
2024-02-29,"Pecatu, Badung",775.0,9500000.0,7362500000.0,Pecatu,Badung
2023-12-31,"Kediri, Tabanan",422.0,5500000.0,2321000000.0,Kediri,Tabanan
2023-12-31,"Sanur, Denpasar",285.0,9000000.0,2565000000.0,Sanur,Denpasar
2023-12-31,"Kaba kaba, Tabanan",5000.0,2700000.0,13500000000.0,Kaba kaba,Tabanan
2023-12-31,"Pejeng, Gianyar",200.0,2500000.0,500000000.0,Pejeng,Gianyar
2024-03-30,"Renon, Denpasar",600.0,13500000.0,8100000000.0,Renon,Denpasar
2023-12-31,"Kediri, Tabanan",200.0,5800000.0,1160000000.0,Kediri,Tabanan
2023-12-31,"Kerobokan, Badung",750.0,8000000.0,6000000000.0,Kerobokan,Badung
2023-12-31,"Balangan, Badung",400.0,5500000.0,2200000000.0,Balangan,Badung
2023-12-31,"Ungasan, Badung",700.0,5500000.0,3850000000.0,Ungasan,Badung
2023-12-31,"Mengwi, Badung",300.0,9500000.0,2850000000.0,Mengwi,Badung
2023-12-31,"Kelating, Tabanan",5050.0,1700000.0,8585000000.0,Kelating,Tabanan
2023-12-01,"Ungasan, Badung",398.0,6984924.623115578,2780000000.0,Ungasan,Badung
2023-12-01,"Jimbaran, Badung",250.0,3750000.0,937500000.0,Jimbaran,Badung
2024-02-29,"Ungasan, Badung",3700.0,1850000.0,6845000000.0,Ungasan,Badung
2023-12-01,"Canggu, Badung",300.0,9500000.0,2850000000.0,Canggu,Badung
2023-12-01,"Denpasar Utara, Denpasar",536.0,7462686.567164179,4000000000.0,Denpasar Utara,Denpasar
2023-12-01,"Jimbaran, Badung",139.0,3776978.4172661873,525000000.0,Jimbaran,Badung
2023-12-01,"Ungasan, Badung",300.0,3500000.0,1050000000.0,Ungasan,Badung
2023-12-01,"Canggu, Badung",400.0,12000000.0,4800000000.0,Canggu,Badung
2024-02-29,"Canggu, Badung",1950.0,8500000.0,16575000000.0,Canggu,Badung
2024-01-30,"Nyitdah, Tabanan",100.0,2900000.0,290000000.0,Nyitdah,Tabanan
2024-04-08,"Bukit, Badung",200.0,5500000.0,1100000000.0,Bukit,Badung
2024-01-30,"Kediri, Tabanan",100.0,2650000.0,265000000.0,Kediri,Tabanan
2023-12-01,"Ungasan, Badung",1000.0,18000000.0,18000000000.0,Ungasan,Badung
2024-01-30,"Bongan, Tabanan",260.0,3500000.0,910000000.0,Bongan,Tabanan
2024-02-29,"Bukit, Badung",818.0,5000000.0,4090000000.0,Bukit,Badung
2023-12-01,"Munggu, Badung",1005.0,11940298.507462686,12000000000.0,Munggu,Badung
2024-01-30,"Tibubeneng, Badung",725.0,6344827.586206896,4600000000.0,Tibubeneng,Badung
2024-02-29,"Cepaka, Tabanan",710.0,6239436.6197183095,4430000000.0,Cepaka,Tabanan
2023-12-31,"Kediri, Tabanan",200.0,2900000.0,580000000.0,Kediri,Tabanan
2023-12-01,"Renon, Denpasar",1100.0,18000000.0,19800000000.0,Renon,Denpasar
2024-01-30,"Jimbaran, Badung",165.0,5750000.0,948750000.0,Jimbaran,Badung
2023-12-01,"Denpasar Barat, Denpasar",232.0,7586206.8965517245,1760000000.0,Denpasar Barat,Denpasar
2023-12-01,"Goa Gong, Badung",224.0,2678571.4285714286,600000000.0,Goa Gong,Badung
2023-12-01,"Goa Gong, Badung",600.0,4000000.0,2400000000.0,Goa Gong,Badung
2023-12-31,"Renon, Denpasar",100.0,8750000.0,875000000.0,Renon,Denpasar
2023-12-01,"Umalas, Badung",800.0,16000000.0,12800000000.0,Umalas,Badung
2023-12-01,"Balangan, Badung",499.0,1803607.2144288577,900000000.0,Balangan,Badung
2023-12-01,"Penebel, Tabanan",1300.0,1246153.8461538462,1620000000.0,Penebel,Tabanan
2023-12-01,"Baturiti, Tabanan",2400.0,1800000.0,4320000000.0,Baturiti,Tabanan
2023-12-01,"Kemenuh, Gianyar",500.0,3750000.0,1875000000.0,Kemenuh,Gianyar
2023-12-31,"Sukawati, Gianyar",1000.0,1300000.0,1300000000.0,Sukawati,Gianyar
2023-12-01,"Balangan, Badung",1116.0,8000000.0,8928000000.0,Balangan,Badung
2023-12-01,"Canggu, Badung",1000.0,13500000.0,13500000000.0,Canggu,Badung
2023-12-01,"Seminyak, Badung",130.0,16000000.0,2080000000.0,Seminyak,Badung
2023-12-01,"Ungasan, Badung",790.0,7500000.0,5925000000.0,Ungasan,Badung
2023-12-01,"Kelating, Tabanan",6050.0,1800000.0,10890000000.0,Kelating,Tabanan
2023-12-31,"Canggu, Badung",2950.0,10000000.0,29500000000.0,Canggu,Badung
2023-12-01,"Selemadeg, Tabanan",5700.0,1600000.0,9120000000.0,Selemadeg,Tabanan
2023-12-01,"Denpasar Barat, Denpasar",800.0,6750000.0,5400000000.0,Denpasar Barat,Denpasar
2023-12-01,"Ubud, Gianyar",710.0,8492957.746478872,6030000000.0,Ubud,Gianyar
2023-12-01,"Cemagi, Badung",1005.0,12000000.0,12060000000.0,Cemagi,Badung
2023-12-01,"Jimbaran, Badung",375.0,4750000.0,1781250000.0,Jimbaran,Badung
2023-12-01,"Cemagi, Badung",1000.0,12000000.0,12000000000.0,Cemagi,Badung
2023-12-01,"Jimbaran, Badung",100.0,3600000.0,360000000.0,Jimbaran,Badung
2024-04-01,"Nyanyi, Badung",2100.0,8500000.0,17850000000.0,Nyanyi,Badung
2023-12-01,"Tuban, Badung",270.0,16666666.666666666,4500000000.0,Tuban,Badung
2023-12-01,"Tanah Lot, Tabanan",100.0,4500000.0,450000000.0,Tanah Lot,Tabanan
2023-12-01,"Jimbaran, Badung",1000.0,4850000.0,4850000000.0,Jimbaran,Badung
2023-12-01,"Ubud, Gianyar",2400.0,1250000.0,3000000000.0,Ubud,Gianyar
2023-12-01,"Pecatu, Badung",898.0,5746102.449888641,5160000000.0,Pecatu,Badung
